b4 6.11907509881735 4.29767203390842 
a8 -6.26829163057272 2.03319474265918 
b13 13.1264396639193 8.62402636267196 
a16 1.44765528820422 1.07118713479374 
b24 13.6667776686114 3.32360369880638 
a14 -8.90414907185325 -3.59756776875291 
a3 2.10952057601584 3.5338512832152 
b20 5.65089314802511 10.1754189321908 
a24 -6.02316342890816 -1.95842836359516 
b10 12.6749762718146 14.237437625464 
a25 1.66335319223672 0.182270414829874 
b18 2.36040132112097 8.20817870223988 
a4 6.36893885858021 -4.06850024242071 
a1 2.81088024388592 0.501700752469328 
b12 13.2040347742252 13.2821997761144 
a7 1.21934225221043 0.963616663455285 
a2 1.40970153914032 2.78207799375851 
b8 11.9247740807596 8.9821416005997 
b7 15.5326888447194 17.4247610489291 
a21 0.0813930498604387 1.28612006999882 
b15 8.47183989610138 7.74970371958561 
a26 0.471661670929717 -2.43669876620696 
b23 6.29480432906005 14.5421873927159 
b9 10.9485891413417 10.4552074945293 
b19 7.42879432012421 8.35607353998877 
a18 0.298558991672594 8.63389365423192 
b30 5.93677717997174 6.55596557928161 
a15 1.59706935474106 7.03977881220859 
a9 -1.78209324669873 0.208577494264115 
a5 2.58596963908813 5.49603652540545 
b2 6.81539849109389 5.03904374793066 
b6 10.346653522605 10.5405529113884 
a22 2.78430403242935 -3.95641247702491 
a17 -0.866369889731436 -5.91273600801811 
b16 5.21783587030641 4.24396438663727 
b27 11.2958118105128 3.12663943023865 
a29 0.492380843614715 -1.91211274830434 
b5 2.74197949054844 9.98092531262393 
b25 1.62829635480442 18.3088499059609 
a27 -5.71665444352078 5.77834865785934 
b1 6.35346117394269 8.03438388451665 
b21 8.1506679757164 15.8027538848514 
b28 12.014948078776 6.12718637259469 
a23 -5.39625176346623 -3.71549448081034 
b11 15.1048104313152 10.1177994828468 
a11 -3.22530303291236 -10.1564326172351 
a0 -0.32622431994279 3.92576905779147 
b29 8.88732337951733 20.5452067748259 
a19 7.9077906586646 1.64778416473325 
b17 13.8096696189327 15.3711192204031 
b26 7.89151311156299 7.07303135317973 
a12 -0.444246913585608 -1.34228714322539 
b22 6.38033283695002 15.6819711956665 
a28 -0.115386090765882 4.33980962683955 
a20 0.470843068827735 0.563403339634826 
b14 11.3966878369742 6.0948314929855 
a10 -0.361939558783012 1.29458209735157 
a13 4.96743778532247 -0.95981674399551 
b3 11.5125698767979 8.45248143257287 
a6 0.935462538815707 -0.0319078154539263 
