a4 16.3539713110444 3.24453908068729 2.61490712939039 
b2 0.980988489296911 1.12885705510169 1.52119397012539 
c7 -1.53185755339312 0.855196419254306 17.0298400726573 
c21 0.0202440452968662 5.43617742663965 7.48017203082322 
b16 7.33772789430797 3.77739852002628 2.76302085473469 
b18 -0.327741102200136 1.16693644663697 0.197169361716557 
b8 3.6601948464371 0.845778916395992 0.138063923245359 
a2 6.93182948930742 3.66982707354229 5.66434389687317 
c13 5.77297967886432 4.14132357806669 7.1297667158011 
a5 19.8451719000781 2.90419839109903 3.11487341757545 
c3 3.55243285346598 4.4350009077548 13.9582110814503 
c10 1.72397231578335 1.69214872778705 11.6989396125502 
a8 13.794991136294 2.88732869351012 4.16410275517562 
c16 5.33133639647053 3.84339634212106 10.409654231699 
c2 0.219001929405374 1.11385159853165 5.77519185449308 
b9 8.71828837425333 0.00674289439459907 1.10919434145534 
a15 8.73777403829796 3.91501500510899 5.04722916323477 
c17 2.83627733744209 5.0108920378906 11.5778268585413 
c20 2.8911425946297 1.43143389981506 8.64086454840915 
b5 2.06404948663702 1.86956612536823 1.39370507836018 
c8 -1.80707726648326 2.6466519814333 11.2765885817601 
c11 -0.827677519364151 3.15090403116402 11.2631705184175 
b15 0.243415434673133 1.2886027172259 1.88472048084846 
a13 8.70421029241171 2.90498730327774 3.77746878789367 
a16 8.02956697879386 2.08514777921118 5.17141920433665 
b12 5.77113743594926 0.0743355992029953 1.41058142779405 
b19 6.45287414428006 1.9536850422861 0.404978672997083 
a9 15.9435659015439 4.05850851377463 3.45503368674651 
b6 7.50458099063595 -0.0489305734494017 2.09045441078481 
c4 2.20669060355251 0.648866075472232 14.2668337780818 
c12 0.955465787897435 2.61840362795218 5.53959193937832 
b3 9.06517232297571 -0.395701287837072 1.86025932973887 
a19 14.4208486019419 3.09462284343995 4.13232255477102 
b11 6.81300809056516 2.41084459980378 1.27799991663798 
a6 8.44278356769473 1.70594932642508 4.21108551172413 
c5 3.53577468547279 2.14515454888021 10.8001597493671 
a1 13.4725327127847 3.69610593266964 3.19485823393399 
a11 14.8814370688696 2.11456769949245 3.02238511732502 
c18 3.38559646157103 2.28363181503812 3.39475589165951 
c15 -0.661634541286361 2.98369294999486 12.050800275166 
b14 6.91531318045435 1.02404044894337 -0.619702224966283 
c6 -0.552828563502573 2.56675226288795 10.6249731077923 
c14 2.20386887370766 3.46734348374387 5.12945133459283 
b1 2.79277129008489 1.09509797336337 0.662808849287866 
b13 1.13615396368838 0.358617203047308 2.02604952995358 
a0 16.9748254340073 1.87707549089848 4.40459925404438 
b17 7.44556158842381 2.96576937897397 0.65578576068105 
a3 13.067532020429 3.51049307432835 3.43519653352387 
b20 4.19111787620336 3.07046442378734 0.794898775274615 
b7 6.09976008175087 -0.438510696531935 0.505873293579912 
b4 8.40008474981233 4.21145377735463 -0.7404039067009 
a12 6.71509568280955 3.85069702781811 4.79096865268941 
c19 4.15109732764423 1.068613424115 13.5423468860195 
b10 -1.15911879492084 3.98767373621612 1.39918553679903 
a18 15.4433879262264 4.93484505303486 3.01466347600341 
a7 18.7254786716848 3.22168616491699 4.24798060064814 
c9 1.7762700519 2.21466737794457 15.1041184418435 
a17 7.57274924416852 2.75899052618758 4.63583313551667 
a10 14.6741667819932 3.10847546871605 4.61796746596029 
a14 9.1702121152444 3.77200258328995 3.51141559694104 
