b34 2.8153118537126 3.25441307501248 -0.197592070893224 
b53 3.52749573865586 0.107058047687392 -0.0184438503024045 
b37 -0.670751009605818 2.96859147987004 1.58460630248505 
c24 0.239548869075877 2.15353746040685 9.290687913131 
b1 6.69772389926006 2.16579339071804 1.50820162272718 
a26 15.8622352183294 2.49591859298039 4.94660354428043 
a41 6.06559101950961 3.27314362772294 5.34781819563813 
b28 -4.49176919780356 2.81572088785614 1.86964449485956 
c21 0.145267579652327 3.93112831575854 9.03445579840344 
a29 11.351920749334 3.42321106399016 3.47420267354219 
a10 12.9407897984274 3.43271663386413 3.92078877754531 
c41 0.603151996586315 2.62112218200376 10.471011320475 
b27 5.86008744657101 1.43576425451478 0.940026527710198 
c49 4.18609697636832 4.26889058764775 10.6578714990318 
b54 6.02155759971662 1.35560711989971 -0.64629213302039 
a48 9.6613311765443 3.95324813575643 3.77204573749218 
c40 4.8934891132319 3.24160554930286 9.01147904050838 
c59 4.28198334121077 4.05873065447585 12.2425357925465 
a7 17.13229544269 3.46100969570542 4.56785218321404 
a13 14.3957452027321 3.39004140510433 4.05038432886358 
c12 0.522761932318079 2.91284574817317 10.1815422221165 
b49 -3.26314667289152 1.85454139660088 3.17912248827313 
c8 6.26170070889024 2.95386678333052 8.57721340086704 
c53 4.06715481602273 2.75727110405947 11.3683857602 
c31 2.63048332103352 4.73194596327938 14.7222817067914 
b17 3.11694988028985 4.04626935322161 0.208615650143255 
a32 8.70585737901095 2.46332110124275 4.1069710561284 
c52 2.10886712600024 1.63390756171391 9.36303315226036 
c25 2.8430975591232 3.42820034081503 8.76678453783513 
b13 4.1501688812952 0.525697334206604 2.77720393207349 
c55 2.1655959201153 5.92438354481951 8.94785795902634 
c35 1.52479226462243 1.48564341255041 8.33413892834104 
a12 19.8138546224592 1.1854762284536 4.24565263350722 
a52 17.0301718955232 4.18994945336127 4.63171420237698 
c5 0.945431104762976 4.16345955657583 4.32822684708687 
b4 7.1369379887657 0.814783646133032 2.2505887732584 
c48 1.21726753663814 1.66878015660639 6.91598719796134 
